"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"61",NA,0,NA,NA,NA,0,NA,0,0,NA,0,0,0,1,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,0,1,NA,0,1,1,0,NA,0,0,0,1,0,0,0,NA,NA,0,NA,0,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,NA,1,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,1,NA,0,NA,0,0,0
"62",0,0,1,0,1,1,0,NA,1,0,0,0,1,NA,1,1,1,1,0,NA,NA,0,0,0,1,1,0,0,1,1,0,0,0,1,1,NA,NA,NA,0,0,0,0,0,0,1,0,NA,1,0,0,NA,0,1,0,NA,1,0,0,1,NA,0,0,0,0,1,1,1,1,NA,1,0,0,0,NA,1,NA,0,1,1,0,0,0,0,0,1,NA,0,0,1,0,NA,0,1,NA,1,0,0,0,1,0
"63",0,1,NA,1,1,1,NA,0,1,NA,1,1,NA,NA,NA,1,NA,1,1,1,0,1,1,1,1,NA,0,NA,1,1,1,1,1,1,1,NA,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,NA,1,0,NA,NA,1,NA,1,1,1,0,1,0,0,1,1,NA,1,1,1,1,1,0,1,1,NA,NA,1,NA,1,1,1,0,0,1,1,0,1,1,1,0,1,NA,NA,1,1
"64",0,NA,0,1,NA,1,0,NA,0,0,1,1,0,1,1,1,1,1,0,1,NA,0,0,1,NA,1,0,0,0,NA,1,0,0,1,0,1,1,0,NA,NA,1,NA,0,1,1,1,1,NA,0,1,1,1,0,1,NA,1,0,1,1,1,1,NA,0,NA,NA,NA,0,0,1,NA,1,1,0,1,1,1,0,NA,0,1,1,1,0,1,NA,1,0,0,0,1,1,1,0,1,1,1,NA,1,0,1
"65",0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,1,0,1,NA,0,0,0,0,NA,NA,1,NA,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,0,1,0,0,1,NA,NA,0,0,0,0,NA,0,0,1,0,NA,0,0,0,0,1,0,0,1,0,NA,NA,0,0,0,1,NA,0,1,0,0,0,0,NA,0,NA,0,0,1,0,0,0,0,NA,0,NA,0,0,1
"66",0,1,0,0,0,NA,NA,0,0,NA,NA,1,0,0,0,NA,0,NA,NA,0,0,1,0,0,0,1,0,0,NA,0,0,1,0,0,0,1,NA,0,1,0,NA,1,0,NA,0,1,0,0,0,NA,0,1,0,0,0,1,0,0,1,NA,0,NA,0,NA,0,1,0,0,1,NA,0,1,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,0,0,0,NA,NA,0,1,0
"67",0,0,0,1,1,1,1,0,0,0,NA,NA,NA,1,NA,1,1,NA,0,0,0,1,0,0,1,NA,1,0,1,0,NA,0,0,1,1,NA,1,0,0,0,0,1,NA,1,1,1,1,NA,0,0,0,1,0,0,NA,1,1,0,1,NA,0,0,0,1,1,1,1,0,1,0,0,1,0,NA,1,1,1,0,NA,0,0,0,0,1,1,1,NA,0,1,NA,0,1,NA,1,1,1,1,0,0,0
"68",0,0,1,0,0,NA,0,0,0,0,1,0,1,0,NA,0,NA,NA,NA,0,1,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,0,0,1,0,1,0,NA,0,NA,0,0,0,1,0,1,0,0,0,0,0,0,NA,1,NA,1,0,NA,0,0,0,NA,0
"69",1,1,1,1,1,NA,1,1,NA,0,1,1,1,0,1,1,NA,NA,0,0,NA,NA,0,NA,1,1,NA,1,1,NA,1,1,0,0,NA,NA,1,NA,0,1,NA,NA,0,0,1,0,1,1,NA,1,1,1,0,0,1,NA,NA,NA,1,1,1,0,NA,0,1,1,1,NA,1,NA,NA,NA,NA,0,1,1,1,1,0,1,1,1,0,0,1,1,1,NA,NA,1,NA,1,1,0,1,NA,1,1,1,1
"70",NA,0,0,1,0,1,NA,0,0,1,NA,0,0,0,1,NA,0,1,0,1,0,0,0,0,NA,1,0,0,NA,1,NA,0,0,NA,1,NA,NA,0,0,1,0,0,0,0,0,1,0,0,NA,1,0,0,NA,0,0,1,0,0,0,1,0,NA,0,0,0,1,0,0,0,1,NA,NA,NA,0,1,NA,0,0,0,1,0,NA,0,0,0,1,0,0,0,1,0,NA,0,NA,NA,1,0,0,0,1
"71",0,NA,1,1,0,0,NA,0,1,0,0,1,1,1,0,NA,NA,0,0,0,NA,1,0,1,0,0,0,0,1,0,1,1,1,NA,0,0,1,0,0,0,0,1,NA,1,0,0,0,0,1,0,0,1,0,1,NA,0,0,0,1,NA,0,1,1,1,0,0,0,0,NA,0,0,1,0,1,0,0,NA,0,0,0,0,1,NA,1,0,0,0,NA,NA,0,0,1,1,1,0,0,NA,0,NA,NA
"72",0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,1,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,0,1,1,NA,0,0,0,0,0,0,NA,1,1,NA,0,0,NA,0,0,0,0,1,NA,0,NA,0,NA,0,0,0,0,NA,1,0,0,0,NA,NA,NA,NA,NA,1,1,0,0,0,0,NA,NA,0,0,1,NA,0,0,0,0,0,0,0,0,1,1
"73",0,NA,1,0,1,NA,NA,0,1,NA,0,NA,NA,0,1,0,1,NA,NA,0,NA,0,0,0,NA,0,0,1,1,NA,NA,0,0,0,NA,0,1,0,1,0,0,0,0,0,1,NA,1,1,1,0,0,0,0,0,1,0,1,0,1,NA,0,0,NA,NA,NA,0,1,NA,1,0,NA,NA,NA,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,NA,0,0,NA,1,NA,1,0,NA,1,1,NA
"74",1,0,1,1,0,0,NA,0,NA,0,1,NA,1,NA,1,0,1,0,NA,0,NA,0,1,0,0,0,1,0,NA,0,NA,0,1,1,0,0,1,0,0,0,NA,0,1,1,0,0,1,0,0,0,1,NA,1,NA,0,0,1,0,0,NA,1,0,NA,1,0,NA,NA,0,0,1,1,0,NA,1,NA,0,NA,0,0,0,1,0,1,0,0,0,1,NA,NA,0,1,0,1,1,0,0,1,NA,NA,0
"75",0,NA,0,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,NA,1,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,NA,1,1,NA,0,NA,0,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,NA,0,0,0,1,1,0,NA,NA,0,0,0,NA,0,0,1
"76",NA,0,0,0,1,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,1,0,0,0,0,NA,0,0,0,NA,1,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0
"77",1,1,NA,0,NA,NA,0,1,0,0,1,1,0,NA,1,0,NA,NA,0,0,NA,NA,0,0,1,0,NA,1,0,0,NA,0,0,1,1,0,0,0,0,0,1,1,0,0,NA,0,0,1,0,0,1,1,0,0,NA,0,0,1,0,0,NA,NA,0,0,1,0,0,1,NA,NA,1,1,0,0,1,NA,0,1,0,0,NA,1,0,NA,1,0,0,NA,0,0,1,0,0,NA,1,NA,0,1,0,0
"78",0,0,1,1,0,0,0,NA,0,0,NA,NA,1,0,1,NA,0,1,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,0,0,NA,0,0,NA,0,1,NA,NA,0,0,NA,0,1,0,NA,0,0,1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
"79",1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,NA,0,1,1,NA,1,0,1,1,0,0,0,1,NA,0,1,0,NA,1,NA,NA,0,1,1,0,1,0,NA,NA,0,0,0,NA,1,NA,1,0,NA,1,NA,0,0,0,NA,0,1,0,NA,1,0,0,0,NA,1,0,1,0,1,1,NA,0,0,NA,NA,NA,NA,0,1,1,0,0,0,0,1,NA,1,0,NA
"80",0,1,0,0,0,NA,NA,0,0,1,1,1,0,0,1,NA,1,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,1,1,NA,0,NA,NA,NA,0,0,0,1,1,NA,0,0,0,0,NA,NA,0,1,1,1,NA,0,0,0,0,0,NA,NA,1,0,NA,0,0,0,0,0,0,1,NA,1,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,1,1,1,0,0,NA,0,0,0,0,1
"81",1,0,1,1,1,1,0,0,0,0,NA,NA,1,NA,1,1,0,0,0,NA,NA,0,1,0,1,1,0,0,0,NA,1,0,1,NA,1,NA,1,0,NA,NA,NA,0,1,NA,0,0,0,0,0,0,0,0,1,0,0,1,NA,0,NA,0,0,0,1,0,0,1,1,0,NA,0,1,0,1,0,1,1,1,0,NA,0,NA,0,1,0,0,1,0,0,0,0,NA,0,1,0,0,1,1,0,0,0
"82",0,0,1,0,1,0,0,NA,0,0,NA,0,1,NA,NA,0,NA,0,0,1,0,0,1,0,1,0,NA,0,NA,1,1,0,1,NA,1,0,0,0,0,1,0,0,0,NA,1,0,0,0,0,1,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,NA,1,0,NA,0,NA,0,NA,0,NA,1,0,0,1,0,1,0,0,0,0,NA
"83",1,0,NA,0,1,1,1,NA,1,0,1,0,1,0,NA,NA,1,1,NA,NA,NA,0,1,NA,NA,1,NA,1,NA,0,1,NA,1,0,1,1,1,1,1,0,1,0,1,0,1,NA,1,1,NA,0,1,NA,1,0,0,1,NA,1,NA,0,NA,NA,1,0,1,1,1,1,1,NA,1,0,1,0,1,1,1,1,NA,0,1,0,NA,0,1,1,1,1,1,NA,1,NA,1,0,NA,1,NA,1,1,NA
"84",0,1,0,NA,1,NA,0,NA,0,0,NA,NA,NA,0,1,NA,1,0,0,0,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,0,0,1,NA,1,NA,NA,0,0,1,0,0,NA,1,0,NA,0,0,NA,1,0,0,NA,NA,1,0,0,0,0,1,0,NA,1,0,1,NA,0,NA,0,1,0,0,1,0,1,0,NA,0,0,0,NA,0,1,0,NA,NA,0,0
"85",0,1,NA,0,0,0,1,0,0,0,0,1,NA,0,NA,NA,1,0,0,1,NA,NA,1,0,0,1,0,0,0,NA,0,NA,1,0,0,NA,1,0,0,1,0,1,1,0,0,0,NA,0,0,1,0,1,0,NA,0,0,1,0,NA,NA,0,1,1,0,NA,0,1,0,0,1,0,1,NA,0,0,0,1,0,0,NA,0,1,NA,0,0,0,1,NA,0,1,0,1,NA,0,0,NA,1,0,0,1
"86",NA,1,1,1,1,0,0,0,0,1,NA,1,1,1,NA,1,0,1,0,1,0,1,1,NA,1,1,0,0,0,NA,0,1,1,NA,1,NA,0,1,0,1,0,1,1,NA,0,0,0,1,0,1,0,1,1,NA,0,NA,0,NA,0,1,0,1,1,1,0,0,NA,0,NA,1,0,1,1,1,0,NA,0,1,0,NA,0,1,1,NA,NA,0,0,0,0,NA,0,1,1,1,0,0,0,1,0,1
"87",NA,1,NA,0,0,1,0,1,0,1,1,1,0,0,1,1,NA,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,NA,1,0,1,0,NA,0,NA,NA,1,NA,0,1,0,NA,NA,0,1,NA,1,0,0,0,1,NA,0,0,1,NA,NA,0,0,0,1,0,1,0,NA,1,1,0,NA,0,NA,0,1,0,1,1,1,0,0,1,1,0,NA,0,1,0,1,0,1,0,1,0,1,0,NA
"88",0,0,NA,1,NA,0,NA,0,0,0,NA,0,1,0,1,1,0,0,0,1,0,0,1,0,NA,1,0,0,0,1,0,NA,1,NA,0,NA,0,NA,0,1,0,NA,1,NA,0,0,0,NA,0,NA,NA,0,1,NA,0,1,NA,0,0,1,0,0,NA,0,0,0,0,0,0,1,0,0,1,0,NA,0,NA,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA
"89",0,0,NA,0,0,NA,0,1,1,0,NA,NA,1,0,1,0,NA,1,NA,0,0,0,1,0,NA,0,NA,1,1,1,0,0,0,0,0,0,0,1,NA,NA,0,0,1,0,1,0,0,NA,1,0,0,NA,1,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,1,1,NA,0,0,1,0,NA,0,0,1,1,0,0,0,1,0,0,0,0,NA,1,0,0,0,NA,1,0,0,0,1,NA,0
"90",1,1,NA,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,NA,0,1,1,NA,0,1,NA,0,1,0,0,NA,1,NA,0,1,NA,NA,1,1,1,1,1,1,0,1,1,NA,1,1,NA,1,1,0,0,NA,1,1,NA,1,1,NA,1,1,0,1,1,1,1,1,1,NA,NA,1,0,1,1,NA,1,0,1,NA,1,1,0,NA,1,NA,NA,1,0,1,1,NA,NA,1,NA,1,1,1,NA
"91",NA,0,0,0,0,0,1,0,0,NA,0,0,0,0,1,0,1,0,0,NA,0,0,0,0,0,0,1,0,NA,0,NA,0,0,0,1,0,1,0,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,NA,NA,0,1,NA,0,1,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,0,1,0,NA,NA,0,0,NA,0,0,0,1,0,0,0
"92",NA,NA,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,1,0,0,NA,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,NA,0,0
"93",1,1,1,1,1,1,0,NA,0,NA,1,NA,1,1,1,1,0,0,0,NA,1,1,1,1,1,1,NA,NA,0,1,1,NA,1,1,1,1,NA,0,0,1,0,NA,1,NA,1,0,1,NA,0,1,1,1,1,1,1,1,0,0,NA,1,0,1,1,1,1,NA,NA,NA,0,NA,1,1,1,1,1,1,1,0,0,1,1,1,1,0,NA,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
"94",0,0,1,1,0,0,0,0,1,0,NA,NA,1,NA,0,0,NA,0,1,NA,0,0,0,NA,0,1,NA,0,1,NA,0,NA,NA,1,NA,0,1,0,1,1,NA,0,NA,NA,0,0,1,1,1,1,0,0,0,NA,NA,NA,0,0,1,NA,0,0,0,1,0,0,1,0,1,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,NA,0,0,1,0,0,0,NA,NA,0,0,NA,0,1,NA
"95",0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
"96",NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0,1,0,0,NA,0,NA,0,1,0,NA,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0,0,NA,NA,0,0,NA,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA
"97",0,0,0,1,1,1,NA,0,1,0,NA,NA,0,NA,1,1,0,0,NA,0,0,NA,0,NA,1,1,0,0,1,NA,0,NA,0,1,1,NA,0,0,1,1,NA,0,0,NA,NA,1,0,0,1,1,NA,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,NA,NA,NA,NA,0,NA,0,1,1,0,0,NA,1,NA,NA,0,0,1,1,0,0,1,0,0,0,0,1,NA,1,NA,NA,NA,1
"98",1,0,NA,NA,0,1,NA,1,0,NA,1,0,1,NA,0,1,1,1,0,NA,1,NA,1,1,0,1,1,1,NA,1,1,0,1,1,1,1,1,1,0,1,1,0,1,NA,0,1,1,1,0,1,1,0,1,NA,NA,1,1,1,1,NA,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,NA,1,NA,1,NA,0,NA,1,NA,1,NA,NA,NA,1,1,0,1,1,0,1,1,1,NA,1
"99",0,1,1,1,1,NA,0,1,NA,0,0,1,NA,1,1,0,0,1,NA,0,0,NA,NA,0,1,1,NA,1,0,0,0,1,NA,1,1,0,NA,0,NA,0,0,1,NA,NA,1,0,NA,1,0,0,0,1,0,NA,0,1,0,0,0,0,0,1,0,0,NA,0,NA,1,0,0,0,NA,NA,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,NA,NA,NA
"100",0,0,1,0,0,NA,0,NA,NA,0,0,0,NA,NA,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,0,1,NA,NA,0,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,NA,1,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,0,0
"101",0,0,0,1,NA,1,0,NA,0,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,1,0,0,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,0,NA,0,0,1,0,NA,NA,0,0,0,NA,0,0,0,1,0,0,1,0,NA,0,0,NA,0,1,0,0,NA,NA,0,NA,0,NA,1,NA,0,0,0,NA,NA,0,0,0,1,0,0,NA,0,0,0,0,0,NA,0,1,0,0,NA,0
"102",0,1,0,1,0,1,0,NA,1,1,0,1,NA,NA,0,1,0,1,1,1,0,1,0,NA,0,1,0,NA,NA,NA,1,1,0,NA,1,1,NA,1,1,NA,0,1,0,0,0,0,NA,0,NA,1,0,1,0,0,NA,1,1,1,1,1,NA,1,0,0,0,1,NA,0,1,NA,0,1,0,0,NA,1,1,NA,0,NA,0,1,NA,NA,0,0,NA,0,1,0,0,1,0,0,NA,1,1,1,0,NA
"103",0,0,0,NA,1,0,0,NA,NA,0,0,0,NA,NA,1,0,0,NA,0,0,0,0,NA,0,1,0,0,NA,NA,0,0,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,1,0,0,0,0,0,0,0,0,NA,1,NA,0,NA,NA,0,0,0,0,1,NA,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,0,0,1,0,0,0,0,NA,NA,0,0,1,1,0,0,0,0,0
"104",NA,1,0,0,0,1,0,0,0,0,NA,1,NA,0,0,1,NA,0,0,0,NA,1,0,0,NA,1,0,0,0,0,0,NA,0,0,NA,1,0,0,0,0,0,1,0,0,NA,NA,1,NA,0,0,0,1,NA,NA,0,NA,0,0,0,0,0,1,0,0,0,1,NA,0,0,0,NA,NA,0,0,0,1,0,0,0,0,NA,1,0,NA,NA,1,0,0,0,0,NA,1,1,0,NA,1,NA,0,NA,NA
"105",1,0,NA,0,0,0,NA,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,1,NA,0,0,1,0,0,0,0,0,1,1,NA,0,NA,0,0,NA,1,0,NA,1,0,0,0,0,0,NA,NA,0,1,1,0,0,NA,0,NA,0,0,0,1,NA,0,NA,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,NA,0,0,0,0,0,1
"106",0,0,NA,NA,NA,NA,0,0,0,1,NA,0,0,0,1,NA,0,0,0,1,0,0,0,0,NA,1,0,0,0,1,0,0,0,0,1,0,0,NA,NA,1,0,0,0,0,1,0,1,1,NA,1,0,0,0,NA,1,NA,0,0,NA,1,0,NA,0,0,1,1,NA,0,0,1,NA,0,0,0,1,0,0,NA,NA,1,0,0,0,0,1,0,0,NA,0,1,0,NA,0,0,1,NA,0,0,0,1
"107",0,NA,0,0,NA,1,0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,1,0,NA,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
"108",1,NA,0,NA,NA,0,NA,NA,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,0,NA,0,1,0,0,NA,0,0,1,0,0,0,NA,0,NA,1,0,0,0,0,NA,0,1,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,1,0,0,0,0,1,NA,NA,0,0,NA,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,0
"109",NA,0,0,1,0,0,1,0,0,NA,NA,0,NA,0,0,1,0,0,1,0,NA,0,0,0,0,0,0,0,1,NA,NA,0,1,0,NA,1,1,0,1,0,NA,NA,0,0,0,NA,0,NA,1,0,0,0,NA,0,0,0,1,NA,1,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,NA,0,1,0,0,0,NA,0,1,0,0,0,0,0,0,0,1,NA,NA,NA
"110",NA,0,0,1,NA,0,NA,0,1,NA,1,0,0,1,0,0,0,NA,0,0,0,NA,0,1,0,0,NA,0,0,1,NA,NA,NA,1,0,0,0,0,0,1,NA,0,0,1,NA,0,0,1,NA,NA,1,0,0,NA,0,0,0,0,1,1,0,0,0,NA,0,0,0,0,1,1,1,0,0,1,0,0,0,0,NA,0,1,NA,0,1,0,NA,0,0,1,1,NA,0,0,1,0,0,0,0,NA,1
"111",1,0,0,0,0,1,0,NA,1,0,NA,0,0,0,0,1,NA,0,0,NA,NA,NA,0,0,0,1,0,NA,1,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,1,1,NA,NA,0,0,0,0,NA,0,0,NA,0,1,0,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,NA,0,1,0,1,0,0,0,0,1,0,NA,1,0,NA,NA,0,0,0,0,0,0,1,0
"112",0,1,0,0,0,NA,NA,0,NA,0,1,NA,NA,0,NA,0,NA,0,0,0,NA,1,0,0,NA,0,0,0,0,0,NA,1,0,0,0,0,NA,0,0,1,1,0,0,0,0,0,NA,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,1,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0
"113",NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,0,NA,1,1,0,0,0,0,NA,0,0,0,1,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,NA,0,0,NA,1,NA,0,1,0,0,0,NA,0,0,NA,1,0,0,0,0,0,0,NA,0,1,NA,0,NA,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"114",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,1,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,0,0,NA,0,0,0,0,0,NA,1
"115",1,0,1,NA,1,1,0,0,1,1,1,1,1,0,NA,1,0,1,1,1,1,1,1,NA,1,NA,0,1,1,0,NA,NA,1,0,1,1,0,1,1,1,1,0,1,1,0,NA,NA,NA,1,1,1,1,0,0,1,1,0,1,1,NA,1,0,NA,1,1,1,0,0,1,1,NA,1,1,1,1,1,0,1,NA,1,1,NA,1,1,1,1,NA,NA,1,1,NA,0,1,0,1,NA,0,1,1,1
"116",0,0,1,1,1,1,0,0,1,0,NA,1,1,0,NA,NA,0,1,1,0,0,1,1,1,1,1,0,NA,NA,0,1,NA,1,1,1,1,1,1,NA,0,0,NA,NA,1,1,0,1,1,NA,0,0,NA,0,1,1,1,0,0,1,0,0,0,1,1,1,1,NA,0,NA,0,0,NA,NA,0,1,NA,1,1,1,0,0,NA,1,NA,1,1,0,0,1,0,0,1,1,NA,0,1,0,1,NA,0
"117",0,0,0,0,0,1,NA,1,1,0,1,0,NA,0,1,0,1,NA,0,0,0,0,0,0,0,1,1,0,1,NA,0,0,0,1,0,0,1,0,0,0,1,0,0,1,NA,NA,1,1,0,NA,1,NA,0,0,NA,1,1,NA,1,0,1,0,0,0,0,1,1,0,1,1,1,0,NA,NA,0,0,1,0,NA,0,1,0,0,0,1,1,1,0,1,0,1,NA,0,1,0,0,1,NA,1,0
"118",0,0,0,1,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,0,NA,1,0,0,0,0,0,0,NA,0,0,1,0,NA,0,NA,0,0,1,0,0,1,NA,NA,0,0,0,0,NA,1,NA,NA,NA,0,0,0,0,NA,1,0,0,1,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,1,0,0,NA,0,0,0,NA,0,0,1,0,0,1
"119",0,0,NA,0,NA,0,NA,0,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,NA,0,0,0,0,NA,NA,0,1,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,NA,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0
"120",NA,NA,1,0,0,0,0,0,0,NA,0,NA,1,0,0,0,NA,NA,0,0,0,NA,1,0,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,1,0,0,0,NA,NA,0,0,0,0,1,0,0,NA,0,0,0,0,NA,0,1,NA,0,0,NA,0,0,NA,0,0,1,NA,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA
"121",0,NA,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,NA,NA,1,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,NA,0,1,NA,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,NA,0,0,0,0,1,0,NA,0,NA,NA,0,0,0,NA,NA,0,1,0,1,NA,0,0,0,0,0,NA,1,0,1,1,0,0,0,0,NA
